url,no of dots,presence of hyphen,len of url,presence of at,presence of double slash,no of subdir,no of subdomain,len of domain,no of queries,is IP,presence of Suspicious_TLD,presence of suspicious domain,label
publinews.gt,0,0,12,0,0,0,0,0,0,0,0,0,0
fardanews.com,0,0,13,0,0,0,0,0,0,0,0,0,0
pottermore.com,0,0,14,0,0,0,0,0,0,0,0,0,0
upi.edu,0,0,7,0,0,0,0,0,0,0,0,0,0
coursera.org,0,0,12,0,0,0,0,0,0,0,0,0,0
yomiuri.co.jp,0,0,13,0,0,0,0,0,0,0,0,0,0
nextyourcontent.com,0,0,19,0,0,0,0,0,0,0,0,0,0
vg.no,0,0,5,0,0,0,0,0,0,0,0,0,0
ford.com,0,0,8,0,0,0,0,0,0,0,0,0,0
adxpartner.com,0,0,14,0,0,0,0,0,0,0,0,0,0
grendizer.biz/ordine/info.zip?phmtllqsewlgejrea3r_emanuele.monfriniatfastwebnet.it,0,0,82,0,0,2,0,0,52,0,0,0,1
kickstarter.com,0,0,15,0,0,0,0,0,0,0,0,0,0
uva.es,0,0,6,0,0,0,0,0,0,0,0,0,0
mrvideospornogratis.xxx,0,0,23,0,0,0,0,0,0,0,0,0,0
nocutnews.co.kr,0,0,15,0,0,0,0,0,0,0,0,0,0
xitongcheng.com,0,0,15,0,0,0,0,0,0,0,0,0,0
publi24.ro,0,0,10,0,0,0,0,0,0,0,0,0,0
freenom.link,0,0,12,0,0,0,0,0,0,0,1,0,0
diavgeia.gov.gr,0,0,15,0,0,0,0,0,0,0,0,0,0
iitd.ac.in,0,0,10,0,0,0,0,0,0,0,0,0,0
crhoy.com,0,0,9,0,0,0,0,0,0,0,0,0,0
hinet.net,0,0,9,0,0,0,0,0,0,0,0,0,0
zjjlf.croukwexdbyerr.net/zyso.cgi?16,0,0,36,0,0,1,1,0,2,0,0,0,1
wtoutiao.com,0,0,12,0,0,0,0,0,0,0,0,0,0
coubic.com,0,0,10,0,0,0,0,0,0,0,0,0,0
serienjunkies.org,0,0,17,0,0,0,0,0,0,0,0,0,0
townwork.net,0,0,12,0,0,0,0,0,0,0,0,0,0
sketchfab.com,0,0,13,0,0,0,0,0,0,0,0,0,0
fidelity.com,0,0,12,0,0,0,0,0,0,0,0,0,0
google.rs,0,0,9,0,0,0,0,0,0,0,0,0,0
tatar.ru,0,0,8,0,0,0,0,0,0,0,0,0,0
omiod.com,0,0,9,0,0,0,0,0,0,0,0,0,0
farsnews.com,0,0,12,0,0,0,0,0,0,0,0,0,0
dizipub.net,0,0,11,0,0,0,0,0,0,0,0,0,0
otto.de,0,0,7,0,0,0,0,0,0,0,0,0,0
slimxxxtubeneg.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
vrt.be,0,0,6,0,0,0,0,0,0,0,0,0,0
1lejend.com,0,0,11,0,0,0,0,0,0,0,0,0,0
toyota.com,0,0,10,0,0,0,0,0,0,0,0,0,0
tube8vidsvcs.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,54,0,0,2,1,0,0,0,0,0,1
bfwpub.com,0,0,10,0,0,0,0,0,0,0,0,0,0
ey.com,0,0,6,0,0,0,0,0,0,0,0,0,0
licdn.com,0,0,9,0,0,0,0,0,0,0,0,0,0
meijutt.com,0,0,11,0,0,0,0,0,0,0,0,0,0
tripod.com,0,0,10,0,0,0,0,0,0,0,0,0,0
trithucvn.net,0,0,13,0,0,0,0,0,0,0,0,0,0
cliquebook.net,0,0,14,0,0,0,0,0,0,0,0,0,0
safefinder.com,0,0,14,0,0,0,0,0,0,0,0,0,0
reactjs.org,0,0,11,0,0,0,0,0,0,0,0,0,0
crackwatch.com,0,0,14,0,0,0,0,0,0,0,0,0,0
laiguana.tv,0,0,11,0,0,0,0,0,0,0,0,0,0
concursosnobrasil.com.br,0,0,24,0,0,0,0,0,0,0,0,0,0
tvnet.lv,0,0,8,0,0,0,0,0,0,0,0,0,0
pension-helene.cz,0,0,17,0,0,0,0,0,0,0,0,0,1
totalav.com,0,0,11,0,0,0,0,0,0,0,0,0,0
intentmedia.net,0,0,15,0,0,0,0,0,0,0,0,0,0
gaytorrent.ru,0,0,13,0,0,0,0,0,0,0,0,0,0
watchserieshd.cc,0,0,16,0,0,0,0,0,0,0,0,0,0
khmerload.com,0,0,13,0,0,0,0,0,0,0,0,0,0
oclasrv.com,0,0,11,0,0,0,0,0,0,0,0,0,0
dl.downf468.com/n/3.0.26.3/2836178/gambasalaegipcia.exe,0,0,55,0,0,4,1,0,0,0,0,0,1
vqfit.com,0,0,9,0,0,0,0,0,0,0,0,0,0
grandars.ru,0,0,11,0,0,0,0,0,0,0,0,0,0
vidio.com,0,0,9,0,0,0,0,0,0,0,0,0,0
findprice.com.tw,0,0,16,0,0,0,0,0,0,0,0,0,0
businessman.ru,0,0,14,0,0,0,0,0,0,0,0,0,0
hamshahrionline.ir,0,0,18,0,0,0,0,0,0,0,0,0,0
dl.heima8.com/pv/dl.htm?adid=20132&sid=0211,0,0,43,0,0,2,1,0,19,0,0,0,1
marketwatch.com,0,0,15,0,0,0,0,0,0,0,0,0,0
camelcamelcamel.com,0,0,19,0,0,0,0,0,0,0,0,0,0
axisbank.com,0,0,12,0,0,0,0,0,0,0,0,0,0
shopback.com.tw,0,0,15,0,0,0,0,0,0,0,0,0,0
download.ttrili.com:98/setup%5B79%5D-rl.exe,0,0,43,0,0,1,1,0,0,0,0,0,1
edublogs.org,0,0,12,0,0,0,0,0,0,0,0,0,0
scimagojr.com,0,0,13,0,0,0,0,0,0,0,0,0,0
bandcamp.com,0,0,12,0,0,0,0,0,0,0,0,0,0
downloadha.com,0,0,14,0,0,0,0,0,0,0,0,0,0
commbank.com.au,0,0,15,0,0,0,0,0,0,0,0,0,0
kkbox.com,0,0,9,0,0,0,0,0,0,0,0,0,0
kseries.tv,0,0,10,0,0,0,0,0,0,0,0,0,0
elementor.com,0,0,13,0,0,0,0,0,0,0,0,0,0
farabixo.com,0,0,12,0,0,0,0,0,0,0,0,0,0
1688.com,0,0,8,0,0,0,0,0,0,0,0,0,0
bitrix24.net,0,0,12,0,0,0,0,0,0,0,0,0,0
stylehaus.jp,0,0,12,0,0,0,0,0,0,0,0,0,0
vagina.nl,0,0,9,0,0,0,0,0,0,0,0,0,0
minecraftforge.net,0,0,18,0,0,0,0,0,0,0,0,0,0
b17.ru,0,0,6,0,0,0,0,0,0,0,0,0,0
ufsc.br,0,0,7,0,0,0,0,0,0,0,0,0,0
olx.ba,0,0,6,0,0,0,0,0,0,0,0,0,0
performanceonclick.com,0,0,22,0,0,0,0,0,0,0,0,0,0
mysecurify.com,0,0,14,0,0,0,0,0,0,0,0,0,0
game8.jp,0,0,8,0,0,0,0,0,0,0,0,0,0
tomshw.it,0,0,9,0,0,0,0,0,0,0,0,0,0
slimxxxtuberea.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
onedio.com,0,0,10,0,0,0,0,0,0,0,0,0,0
alweeam.com.sa,0,0,14,0,0,0,0,0,0,0,0,0,0
share-videos.se,0,0,15,0,0,0,0,0,0,0,0,0,0
sm3ha.com,0,0,9,0,0,0,0,0,0,0,0,0,0
skidrowreloaded.com,0,0,19,0,0,0,0,0,0,0,0,0,0
eporner.com,0,0,11,0,0,0,0,0,0,0,0,0,0
goszakup.gov.kz,0,0,15,0,0,0,0,0,0,0,0,0,0
expedia.com,0,0,11,0,0,0,0,0,0,0,0,0,0
granbluefantasy.jp,0,0,18,0,0,0,0,0,0,0,0,0,0
uu.se,0,0,5,0,0,0,0,0,0,0,0,0,0
sydney.edu.au,0,0,13,0,0,0,0,0,0,0,0,0,0
plus500.com,0,0,11,0,0,0,0,0,0,0,0,0,0
thebalancecareers.com,0,0,21,0,0,0,0,0,0,0,0,0,0
addiyarcomcarloscharlesnet.com,0,0,30,0,0,0,0,0,0,0,0,0,0
gib.gov.tr,0,0,10,0,0,0,0,0,0,0,0,0,0
tubeoffline.com,0,0,15,0,0,0,0,0,0,0,0,0,0
uniqlo.com,0,0,10,0,0,0,0,0,0,0,0,0,0
csc.gov.in,0,0,10,0,0,0,0,0,0,0,0,0,0
dizibox.pw,0,0,10,0,0,0,0,0,0,0,0,0,0
linkstars.com,0,0,13,0,0,0,0,0,0,0,0,0,0
binary.com,0,0,10,0,0,0,0,0,0,0,0,0,0
xataka.com,0,0,10,0,0,0,0,0,0,0,0,0,0
hollywoodbets.net,0,0,17,0,0,0,0,0,0,0,0,0,0
mercurynews.com,0,0,15,0,0,0,0,0,0,0,0,0,0
hobbytotaalservice.nl/dspbhbslyt/twzokdiymd.html,0,0,48,0,0,2,0,0,0,0,0,0,1
priceline.com,0,0,13,0,0,0,0,0,0,0,0,0,0
saveig.com,0,0,10,0,0,0,0,0,0,0,0,0,0
github.com,0,0,10,0,0,0,0,0,0,0,0,0,0
craigslist.org,0,0,14,0,0,0,0,0,0,0,0,0,0
pcauto.com.cn,0,0,13,0,0,0,0,0,0,0,0,0,0
down.feiyang163.com/soft/wbjfsys.exe,0,0,36,0,0,2,1,0,0,0,0,0,1
cnbc.com,0,0,8,0,0,0,0,0,0,0,0,0,0
cracks.vg/d1.php,0,0,16,0,0,1,0,0,0,0,0,0,1
mahindrainsurance.com/download_doc/Risposta_Info_1103.zip,0,0,57,0,0,2,0,0,0,0,0,0,1
barclays.co.uk,0,0,14,0,0,0,0,0,0,0,0,0,0
espn.com,0,0,8,0,0,0,0,0,0,0,0,0,0
forum.hr,0,0,8,0,0,0,0,0,0,0,0,0,0
kuleuven.be,0,0,11,0,0,0,0,0,0,0,0,0,0
fap18.net,0,0,9,0,0,0,0,0,0,0,0,0,0
intowindows.com,0,0,15,0,0,0,0,0,0,0,0,0,0
grendizer.biz/ordine/info.zip,0,0,29,0,0,2,0,0,0,0,0,0,1
kiwsy.com.hk,0,0,12,0,0,0,0,0,0,0,0,0,0
foozine.com,0,0,11,0,0,0,0,0,0,0,0,0,0
whoau.tmall.com,0,0,15,0,0,0,1,0,0,0,0,0,0
bl0uxepb4o.com,0,0,14,0,0,0,0,0,0,0,0,0,0
takealot.com,0,0,12,0,0,0,0,0,0,0,0,0,0
greatschools.org,0,0,16,0,0,0,0,0,0,0,0,0,0
vultr.com,0,0,9,0,0,0,0,0,0,0,0,0,0
metasrc.com,0,0,11,0,0,0,0,0,0,0,0,0,0
indiegala.com,0,0,13,0,0,0,0,0,0,0,0,0,0
pearsonactivelearn.com,0,0,22,0,0,0,0,0,0,0,0,0,0
synchronycredit.com,0,0,19,0,0,0,0,0,0,0,0,0,0
slimxxxtubenqp.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,56,0,0,2,1,0,0,0,0,0,1
premiumbeat.com,0,0,15,0,0,0,0,0,0,0,0,0,0
edimdoma.ru,0,0,11,0,0,0,0,0,0,0,0,0,0
semana.com,0,0,10,0,0,0,0,0,0,0,0,0,0
gledalica.com,0,0,13,0,0,0,0,0,0,0,0,0,0
yts.su,0,0,6,0,0,0,0,0,0,0,0,0,0
shinseibank.com,0,0,15,0,0,0,0,0,0,0,0,0,0
visymo.com,0,0,10,0,0,0,0,0,0,0,0,0,0
twitcasting.tv,0,0,14,0,0,0,0,0,0,0,0,0,0
sjsu.edu,0,0,8,0,0,0,0,0,0,0,0,0,0
hackstore.net,0,0,13,0,0,0,0,0,0,0,0,0,0
ameli.fr,0,0,8,0,0,0,0,0,0,0,0,0,0
pave.elisecries.com/zbtqvc2.html,0,0,32,0,0,1,1,0,0,0,0,0,1
trend.az,0,0,8,0,0,0,0,0,0,0,0,0,0
olx.pt,0,0,6,0,0,0,0,0,0,0,0,0,0
expert.nl,0,0,9,0,0,0,0,0,0,0,0,0,0
koimoi.com,0,0,10,0,0,0,0,0,0,0,0,0,0
happyfeed.net,0,0,13,0,0,0,0,0,0,0,0,0,0
www.pgathailand.com/which.exe,0,0,29,0,0,1,1,0,0,0,0,0,1
ukrfarms.com.ua/images/tovar.jpg.php,0,0,36,0,0,2,0,0,0,0,0,0,1
pogdesign.co.uk,0,0,15,0,0,0,0,0,0,0,0,0,0
southwest.com,0,0,13,0,0,0,0,0,0,0,0,0,0
aliorbank.pl,0,0,12,0,0,0,0,0,0,0,0,0,0
esprit.tmall.com,0,0,16,0,0,0,1,0,0,0,0,0,0
buro247.me,0,0,10,0,0,0,0,0,0,0,0,0,0
anaconda.com,0,0,12,0,0,0,0,0,0,0,0,0,0
moddb.com,0,0,9,0,0,0,0,0,0,0,0,0,0
ancensored.com,0,0,14,0,0,0,0,0,0,0,0,0,0
carsales.com.au,0,0,15,0,0,0,0,0,0,0,0,0,0
futurelearn.com,0,0,15,0,0,0,0,0,0,0,0,0,0
directxex.com/uploads/609015994.mining.exe,0,0,42,0,0,2,0,0,0,0,0,0,1
meraki.com,0,0,10,0,0,0,0,0,0,0,0,0,0
proximus.be,0,0,11,0,0,0,0,0,0,0,0,0,0
giphy.com,0,0,9,0,0,0,0,0,0,0,0,0,0
www.vertourmer.com/,0,0,19,0,0,1,1,0,0,0,0,0,1
61ef.cn,0,0,7,0,0,0,0,0,0,0,0,0,0
kbstar.com,0,0,10,0,0,0,0,0,0,0,0,0,0
tennis-warehouse.com,0,0,20,0,0,0,0,0,0,0,0,0,0
cgtrader.com,0,0,12,0,0,0,0,0,0,0,0,0,0
downloads-whatsapp.com,0,0,22,0,0,0,0,0,0,0,0,0,1
kemdikbud.go.id,0,0,15,0,0,0,0,0,0,0,0,0,0
septwolves.tmall.com,0,0,20,0,0,0,1,0,0,0,0,0,0
weibo.com,0,0,9,0,0,0,0,0,0,0,0,0,0
e-reading.club,0,0,14,0,0,0,0,0,0,0,0,0,0
monday.com,0,0,10,0,0,0,0,0,0,0,0,0,0
multicanais.com,0,0,15,0,0,0,0,0,0,0,0,0,0
asu.edu,0,0,7,0,0,0,0,0,0,0,0,0,0
mueller-holz-bau.com/v28nyn27,0,0,29,0,0,1,0,0,0,0,0,0,1
uptvs.com,0,0,9,0,0,0,0,0,0,0,0,0,0
haber61.net,0,0,11,0,0,0,0,0,0,0,0,0,0
softwaresuggest.com,0,0,19,0,0,0,0,0,0,0,0,0,0
tribuneindia.com,0,0,16,0,0,0,0,0,0,0,0,0,0
alahlionline.com,0,0,16,0,0,0,0,0,0,0,0,0,0
delta-search.com,0,0,16,0,0,0,0,0,0,0,0,0,0
anthropologie.com,0,0,17,0,0,0,0,0,0,0,0,0,0
thechive.com,0,0,12,0,0,0,0,0,0,0,0,0,0
aemet.es,0,0,8,0,0,0,0,0,0,0,0,0,0
archdaily.mx,0,0,12,0,0,0,0,0,0,0,0,0,0
thrillophilia.com,0,0,17,0,0,0,0,0,0,0,0,0,0
amoyshare.com,0,0,13,0,0,0,0,0,0,0,0,0,0
mediamarkt.pl,0,0,13,0,0,0,0,0,0,0,0,0,0
piraeusbank.gr,0,0,14,0,0,0,0,0,0,0,0,0,0
patheos.com,0,0,11,0,0,0,0,0,0,0,0,0,0
synology.com,0,0,12,0,0,0,0,0,0,0,0,0,0
acbar.org,0,0,9,0,0,0,0,0,0,0,0,0,0
betonline.ag,0,0,12,0,0,0,0,0,0,0,0,0,0
dzone.com,0,0,9,0,0,0,0,0,0,0,0,0,0
arte.tv,0,0,7,0,0,0,0,0,0,0,0,0,0
iop.org,0,0,7,0,0,0,0,0,0,0,0,0,0
autodesk.com,0,0,12,0,0,0,0,0,0,0,0,0,0
theodysseyonline.com,0,0,20,0,0,0,0,0,0,0,0,0,0
4kdownload.com,0,0,14,0,0,0,0,0,0,0,0,0,0
prodirectsoccer.com,0,0,19,0,0,0,0,0,0,0,0,0,0
seg-social.es,0,0,13,0,0,0,0,0,0,0,0,0,0
ibtimes.co.in,0,0,13,0,0,0,0,0,0,0,0,0,0
ilpost.it,0,0,9,0,0,0,0,0,0,0,0,0,0
exoclick.com,0,0,12,0,0,0,0,0,0,0,0,0,0
tripit.com,0,0,10,0,0,0,0,0,0,0,0,0,0
englishclub.com,0,0,15,0,0,0,0,0,0,0,0,0,0
axar.az,0,0,7,0,0,0,0,0,0,0,0,0,0
admin.podbean.com,0,0,17,0,0,0,1,0,0,0,0,0,0
payumoney.com,0,0,13,0,0,0,0,0,0,0,0,0,0
rxlist.com,0,0,10,0,0,0,0,0,0,0,0,0,0
codewars.com,0,0,12,0,0,0,0,0,0,0,0,0,0
almashhad-alyemeni.com,0,0,22,0,0,0,0,0,0,0,0,0,0
justindianporn.com,0,0,18,0,0,0,0,0,0,0,0,0,0
ing.nl,0,0,6,0,0,0,0,0,0,0,0,0,0
numbeo.com,0,0,10,0,0,0,0,0,0,0,0,0,0
directxex.com/uploads/1738599339.ms1.exe?dl=11738599339.ms1.exe,0,0,63,0,0,2,0,0,22,0,0,0,1
users.wix.com,0,0,13,0,0,0,1,0,0,0,0,0,0
wt10.haote.com/jywgxrjzd.exe,0,0,28,0,0,1,1,0,0,0,0,0,1
startupschool.org,0,0,17,0,0,0,0,0,0,0,0,0,0
vlive.tv,0,0,8,0,0,0,0,0,0,0,0,0,0
rusprofile.ru,0,0,13,0,0,0,0,0,0,0,0,0,0
custom-cursor.com,0,0,17,0,0,0,0,0,0,0,0,0,0
directxex.com/uploads/995578741.miner.exe,0,0,41,0,0,2,0,0,0,0,0,0,1
thesprucecrafts.com,0,0,19,0,0,0,0,0,0,0,0,0,0
freemake.com,0,0,12,0,0,0,0,0,0,0,0,0,0
cont.ws,0,0,7,0,0,0,0,0,0,0,0,0,0
iribnews.ir,0,0,11,0,0,0,0,0,0,0,0,0,0
beachbodyondemand.com,0,0,21,0,0,0,0,0,0,0,0,0,0
khabarhub.com,0,0,13,0,0,0,0,0,0,0,0,0,0
caisse-epargne.fr,0,0,17,0,0,0,0,0,0,0,0,0,0
2nn.jp,0,0,6,0,0,0,0,0,0,0,0,0,0
docin.com,0,0,9,0,0,0,0,0,0,0,0,0,0
videoconverterz.com,0,0,19,0,0,0,0,0,0,0,0,0,0
bitrix24.ru,0,0,11,0,0,0,0,0,0,0,0,0,0
cinemablend.com,0,0,15,0,0,0,0,0,0,0,0,0,0
dl.downf468.com/n/3.0.26.2/12014376/Setup.exe=0D=0Ahttp:/dl.softpzivrubajjui.net/n/3.0.26.2/5565169/FLVMPlayer.exe=,0,0,115,0,0,9,1,0,0,0,0,0,1
mseav.com,0,0,9,0,0,0,0,0,0,0,0,0,0
mergedocsnow.com,0,0,16,0,0,0,0,0,0,0,0,0,0
recivenotifications.online,0,0,26,0,0,0,0,0,0,0,0,0,0
rarbgprx.org,0,0,12,0,0,0,0,0,0,0,0,0,0
advancedcustomfields.com,0,0,24,0,0,0,0,0,0,0,0,0,0
douga-getter.com,0,0,16,0,0,0,0,0,0,0,0,0,0
videoflyover.com,0,0,16,0,0,0,0,0,0,0,0,0,1
iss.org.za,0,0,10,0,0,0,0,0,0,0,0,0,0
mizbanfa.net,0,0,12,0,0,0,0,0,0,0,0,0,0
robotornotcheckonline.icu,0,0,25,0,0,0,0,0,0,0,0,0,0
cgd.pt,0,0,6,0,0,0,0,0,0,0,0,0,0
efka.gov.gr,0,0,11,0,0,0,0,0,0,0,0,0,0
structured.blackswanstore.com/plc/header.js,0,0,43,0,0,2,1,0,0,0,0,0,1
eobuwie.com.pl,0,0,14,0,0,0,0,0,0,0,0,0,0
hidemyass-freeproxy.com,0,0,23,0,0,0,0,0,0,0,0,0,0
progressive.com,0,0,15,0,0,0,0,0,0,0,0,0,0
mediaset.it,0,0,11,0,0,0,0,0,0,0,0,0,0
thinkific.com,0,0,13,0,0,0,0,0,0,0,0,0,0
lachapelle.tmall.com,0,0,20,0,0,0,1,0,0,0,0,0,0
google.gr,0,0,9,0,0,0,0,0,0,0,0,0,0
mycryptoheroes.net,0,0,18,0,0,0,0,0,0,0,0,0,0
updat120.clanteam.com/ie7.htm,0,0,29,0,0,1,1,0,0,0,0,0,1
stickermule.com,0,0,15,0,0,0,0,0,0,0,0,0,0
vietjack.com,0,0,12,0,0,0,0,0,0,0,0,0,0
foreca.com,0,0,10,0,0,0,0,0,0,0,0,0,0
cipc.co.za,0,0,10,0,0,0,0,0,0,0,0,0,0
lindaikejisblog.com,0,0,19,0,0,0,0,0,0,0,0,0,0
rufus.ie,0,0,8,0,0,0,0,0,0,0,0,0,0
ministerio-publi.info/web/pe/ad_01.php,0,0,38,0,0,3,0,0,0,0,0,0,1
batcoroadlinescorporation.com/concedes/diggers.exe,0,0,50,0,0,2,0,0,0,0,0,0,1
endclothing.com,0,0,15,0,0,0,0,0,0,0,0,0,0
wantgoo.com,0,0,11,0,0,0,0,0,0,0,0,0,0
demo.vertexinfo.in/conclusione/dettagli.zip?formazione%20at%20feldenkrais.it,0,0,76,0,0,2,1,0,32,0,0,0,1
eatthis.com,0,0,11,0,0,0,0,0,0,0,0,0,0
ubuntuforums.org,0,0,16,0,0,0,0,0,0,0,0,0,0
hitbtc.com,0,0,10,0,0,0,0,0,0,0,0,0,0
sheypoor.com,0,0,12,0,0,0,0,0,0,0,0,0,0
weather.gc.ca,0,0,13,0,0,0,0,0,0,0,0,0,0
justfor.fans,0,0,12,0,0,0,0,0,0,0,0,0,0
wpengine.com,0,0,12,0,0,0,0,0,0,0,0,0,0
infogram.com,0,0,12,0,0,0,0,0,0,0,0,0,0
jst.go.jp,0,0,9,0,0,0,0,0,0,0,0,0,0
hmv.co.jp,0,0,9,0,0,0,0,0,0,0,0,0,0
jdfabrication.com/ihfipiex,0,0,26,0,0,1,0,0,0,0,0,0,1
nsfc.gov.cn,0,0,11,0,0,0,0,0,0,0,0,0,0
suning.com,0,0,10,0,0,0,0,0,0,0,0,0,0
tempo.co,0,0,8,0,0,0,0,0,0,0,0,0,0
depaul.edu,0,0,10,0,0,0,0,0,0,0,0,0,0
yao.tmall.com,0,0,13,0,0,0,1,0,0,0,0,0,0
fotw.xyz,0,0,8,0,0,0,0,0,0,0,0,0,0
hiclipart.com,0,0,13,0,0,0,0,0,0,0,0,0,0
adspy.com,0,0,9,0,0,0,0,0,0,0,0,0,0
dictionary.com,0,0,14,0,0,0,0,0,0,0,0,0,0
pegloang.com,0,0,12,0,0,0,0,0,0,0,0,0,0
wayfair.ca,0,0,10,0,0,0,0,0,0,0,0,0,0
s3waas.gov.in,0,0,13,0,0,0,0,0,0,0,0,0,0
leagueofgraphs.com,0,0,18,0,0,0,0,0,0,0,0,0,0
www.chiaperottipaolo.it/,0,0,24,0,0,1,1,0,0,0,0,0,1
mp.gov.in,0,0,9,0,0,0,0,0,0,0,0,0,0
iminent.com,0,0,11,0,0,0,0,0,0,0,0,0,0
forwardings.site,0,0,16,0,0,0,0,0,0,0,0,0,0
agame.com,0,0,9,0,0,0,0,0,0,0,0,0,0
french-bookys.com,0,0,17,0,0,0,0,0,0,0,0,0,0
joxi.ru,0,0,7,0,0,0,0,0,0,0,0,0,0
gosciniec-paproc.pl/lib/excel/kamp.php,0,0,38,0,0,3,0,0,0,0,0,0,1
adturtle.biz,0,0,12,0,0,0,0,0,0,0,0,0,0
opentextbc.ca,0,0,13,0,0,0,0,0,0,0,0,0,0
indiafilings.com,0,0,16,0,0,0,0,0,0,0,0,0,0
alfabank.ru,0,0,11,0,0,0,0,0,0,0,0,0,0
magicbricks.com,0,0,15,0,0,0,0,0,0,0,0,0,0
dekiru.net,0,0,10,0,0,0,0,0,0,0,0,0,0
hiworks.com,0,0,11,0,0,0,0,0,0,0,0,0,0
narvar.com,0,0,10,0,0,0,0,0,0,0,0,0,0
flyadeal.com,0,0,12,0,0,0,0,0,0,0,0,0,0
ien.edu.sa,0,0,10,0,0,0,0,0,0,0,0,0,0
joinindianarmy.nic.in,0,0,21,0,0,0,0,0,0,0,0,0,0
playbuzz.com,0,0,12,0,0,0,0,0,0,0,0,0,0
temple.edu,0,0,10,0,0,0,0,0,0,0,0,0,0
heb.com,0,0,7,0,0,0,0,0,0,0,0,0,0
oddsshark.com,0,0,13,0,0,0,0,0,0,0,0,0,0
solarwinds.com,0,0,14,0,0,0,0,0,0,0,0,0,0
gazzettadelsud.it,0,0,17,0,0,0,0,0,0,0,0,0,0
watch.tmall.com,0,0,15,0,0,0,1,0,0,0,0,0,0
iybasketball.info/wp-content/themes/twentytwelve/lo.exe,0,0,55,0,0,4,0,0,0,0,0,0,1
upswings.net/track.php?c005,0,0,27,0,0,1,0,0,4,0,0,0,1
nyc.gov,0,0,7,0,0,0,0,0,0,0,0,0,0
csob.cz,0,0,7,0,0,0,0,0,0,0,0,0,0
sabah.com.tr,0,0,12,0,0,0,0,0,0,0,0,0,0
aktualne.cz,0,0,11,0,0,0,0,0,0,0,0,0,0
pyrenex.com,0,0,11,0,0,0,0,0,0,0,0,0,0
valouweeigenaren.nl/customers/cases/acc56-81-93.zip,0,0,51,0,0,3,0,0,0,0,0,0,1
19888.tv,0,0,8,0,0,0,0,0,0,0,0,0,0
wallpaperplay.com,0,0,17,0,0,0,0,0,0,0,0,0,0
benri.com,0,0,9,0,0,0,0,0,0,0,0,0,0
atrium-sud.fr,0,0,13,0,0,0,0,0,0,0,0,0,0
rat-on-subway.mhwang.com/,0,0,25,0,0,1,1,0,0,0,0,0,1
rosserial.net,0,0,13,0,0,0,0,0,0,0,0,0,0
kinogo.by,0,0,9,0,0,0,0,0,0,0,0,0,0
jjgirls.com,0,0,11,0,0,0,0,0,0,0,0,0,0
hiltonwifi.com,0,0,14,0,0,0,0,0,0,0,0,0,0
resetera.com,0,0,12,0,0,0,0,0,0,0,0,0,0
orient-news.net,0,0,15,0,0,0,0,0,0,0,0,0,0
vu.edu.au,0,0,9,0,0,0,0,0,0,0,0,0,0
tube8vidshhr.ddns.name/2013/girl-fucked-by-dog.avi.exe,0,0,54,0,0,2,1,0,0,0,0,0,1
emaisgoias.com.br,0,0,17,0,0,0,0,0,0,0,0,0,0
collider.com,0,0,12,0,0,0,0,0,0,0,0,0,0
policybazaar.com,0,0,16,0,0,0,0,0,0,0,0,0,0
bomb01.com,0,0,10,0,0,0,0,0,0,0,0,0,0
uclouvain.be,0,0,12,0,0,0,0,0,0,0,0,0,0
taxheaven.gr,0,0,12,0,0,0,0,0,0,0,0,0,0
remixshop.com,0,0,13,0,0,0,0,0,0,0,0,0,0
getexpress-vpn.observer,0,0,23,0,0,0,0,0,0,0,0,0,0
uupo.icu,0,0,8,0,0,0,0,0,0,0,0,0,0
wisc.edu,0,0,8,0,0,0,0,0,0,0,0,0,0
seoholding.com/13/overblog,0,0,26,0,0,2,0,0,0,0,0,0,1
marefa.org,0,0,10,0,0,0,0,0,0,0,0,0,0
hwupgrade.it,0,0,12,0,0,0,0,0,0,0,0,0,0
xn--b3caa1e2a7e2b0h2be.com,0,0,26,0,0,0,0,0,0,0,0,0,0
janamtv.com,0,0,11,0,0,0,0,0,0,0,0,0,0
colorlib.com,0,0,12,0,0,0,0,0,0,0,0,0,0
centrelink.gov.au,0,0,17,0,0,0,0,0,0,0,0,0,0
sooxie.com,0,0,10,0,0,0,0,0,0,0,0,0,0
umu.se,0,0,6,0,0,0,0,0,0,0,0,0,0
discogs.com,0,0,11,0,0,0,0,0,0,0,0,0,0
exclaim.goldenteamacademy.cl/arais2.html,0,0,40,0,0,1,1,0,0,0,0,0,1
nitrotype.com,0,0,13,0,0,0,0,0,0,0,0,0,0
comandotorrents.com,0,0,19,0,0,0,0,0,0,0,0,0,0
fantasypros.com,0,0,15,0,0,0,0,0,0,0,0,0,0
outporn.com,0,0,11,0,0,0,0,0,0,0,0,0,1
multporn.net,0,0,12,0,0,0,0,0,0,0,0,0,0
hostloc.com,0,0,11,0,0,0,0,0,0,0,0,0,0
undefined.it/HSBC_BANK-STORAGE.DATA/new_payment_document.html,0,0,61,0,0,2,0,0,0,0,0,0,1
frontier.com,0,0,12,0,0,0,0,0,0,0,0,0,0
